customer_id,snapshot_year,event_type,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,segment
2756,2024,recovery,263996,263126.0,1113659,580,3,1,2024-01-31,0.9967044955226594,0.0032955044773406,Corporate
2757,2024,recovery,955992,125687.0,1100441,688,3,1,2024-03-01,0.131472857513452,0.8685271424865479,Corporate
2758,2024,recovery,441130,488454.0,320580,647,4,1,2024-03-31,1.1072790333915172,-0.1072790333915172,Retail
2759,2024,recovery,990446,205070.0,739520,545,2,1,2024-03-01,0.2070481379095882,0.7929518620904118,Corporate
2760,2024,recovery,337406,462909.0,475262,527,3,1,2024-01-01,1.371964339697575,-0.3719643396975749,Corporate
2761,2024,recovery,330205,792045.0,953977,503,2,1,2024-03-16,2.398646295483109,-1.398646295483109,Corporate
2762,2024,recovery,887719,831983.0,908294,718,4,1,2024-01-16,0.9372143662577912,0.0627856337422089,Retail
2763,2024,recovery,920144,180805.0,314307,597,2,1,2024-03-16,0.1964964179519727,0.8035035820480273,Corporate
2764,2024,recovery,130158,235777.0,927273,522,7,1,2024-03-16,1.81146760091581,-0.8114676009158099,Retail
2770,2024,recovery,228798,209892.0,971581,685,2,1,2024-03-16,0.917368158812577,0.0826318411874229,Corporate
2771,2024,recovery,312875,661583.0,298226,560,3,1,2024-01-16,2.1145281662005595,-1.1145281662005595,Corporate
2772,2024,recovery,665176,672788.0,1154001,591,5,1,2024-01-31,1.0114435878624604,-0.0114435878624603,Retail
2773,2024,recovery,998671,556809.0,895132,709,2,1,2024-03-31,0.5575499839286412,0.4424500160713588,Corporate
2774,2024,recovery,108255,563271.0,916345,591,7,1,2024-03-16,5.203186919772759,-4.203186919772759,Retail
2776,2024,recovery,991580,599072.0,805716,544,5,1,2024-02-15,0.6041590189394703,0.3958409810605297,Retail
2777,2024,recovery,283950,409454.0,218862,650,1,1,2024-02-15,1.441993308681106,-0.4419933086811058,Corporate
2778,2024,recovery,161282,632231.0,765600,503,5,1,2024-01-01,3.920034473778847,-2.920034473778847,Retail
2779,2024,recovery,303379,866757.0,934358,674,6,1,2024-03-16,2.857010537973953,-1.8570105379739528,Retail
2780,2024,recovery,850750,682219.0,1098142,685,4,1,2024-02-15,0.8019030267411108,0.1980969732588892,Retail
2781,2024,recovery,294042,484308.0,852589,680,1,1,2024-01-16,1.647070826616606,-0.6470708266166059,Corporate
2782,2024,recovery,942990,152805.0,614521,745,2,1,2024-03-31,0.1620430757484172,0.8379569242515827,Corporate
2784,2024,recovery,629490,195245.0,839859,639,1,1,2024-01-01,0.3101637833801967,0.6898362166198033,Corporate
2785,2024,recovery,877331,245011.0,823979,531,3,1,2024-01-16,0.2792685998784951,0.7207314001215048,Corporate
2786,2024,recovery,764059,317310.0,591123,521,3,1,2024-01-16,0.4152951539082715,0.5847048460917286,Corporate
2787,2024,recovery,589660,402468.0,973104,697,2,1,2024-03-31,0.6825424821083336,0.3174575178916664,Corporate
2788,2024,recovery,447295,164446.0,321875,648,2,1,2024-03-16,0.3676455135872299,0.6323544864127701,Corporate
2789,2024,recovery,554048,508741.0,725833,541,6,1,2024-03-16,0.9182254967078664,0.0817745032921335,Retail
2790,2024,recovery,402027,796221.0,393166,723,6,1,2024-01-16,1.9805162339842848,-0.9805162339842846,Retail
2792,2024,recovery,113898,483380.0,561590,700,1,1,2024-03-31,4.243972677307767,-3.2439726773077666,Corporate
2793,2024,recovery,644451,20819.0,676164,736,6,1,2024-03-31,0.0323050162075937,0.9676949837924064,Retail
2794,2024,recovery,932792,488486.0,418323,508,1,1,2024-01-31,0.5236815924664877,0.4763184075335123,Corporate
2796,2024,recovery,244763,851331.0,835091,501,1,1,2024-03-16,3.4781850197946587,-2.4781850197946587,Corporate
2797,2024,recovery,997339,598317.0,743769,661,5,1,2024-03-16,0.5999133694761761,0.4000866305238238,Retail
2798,2024,recovery,139587,129247.0,545542,616,2,1,2024-01-31,0.9259243339279446,0.0740756660720554,Corporate
2800,2024,recovery,280875,435988.0,1004360,614,3,1,2024-02-15,1.5522492211838006,-0.5522492211838006,Corporate
2801,2024,recovery,908459,327957.0,590435,646,2,1,2024-02-15,0.3610036336257332,0.6389963663742668,Corporate
2802,2024,recovery,367535,692207.0,769544,685,2,1,2024-03-31,1.8833770933380491,-0.8833770933380494,Corporate
2804,2024,recovery,418952,510811.0,992236,555,6,1,2024-01-01,1.2192590081918693,-0.2192590081918692,Retail
2806,2024,recovery,300886,878095.0,1019916,740,3,1,2024-03-01,2.918364430382271,-1.9183644303822711,Corporate
2809,2024,recovery,131772,582227.0,757474,535,3,1,2024-03-01,4.418442461220897,-3.418442461220897,Corporate
2810,2024,recovery,547814,77529.0,258384,735,6,1,2024-03-31,0.141524312996747,0.8584756870032529,Retail
2811,2024,recovery,734425,907840.120918178,819902,588,5,1,2024-01-16,1.2361236626179364,-0.2361236626179363,Retail
2812,2024,recovery,783450,497603.0,464987,738,6,1,2024-03-31,0.6351432765332823,0.3648567234667177,Retail
2813,2024,recovery,185030,473247.0,438799,564,3,1,2024-03-16,2.5576771334378208,-1.5576771334378208,Corporate
2814,2024,recovery,748691,62186.0,1011329,600,2,1,2024-02-15,0.0830596334135177,0.9169403665864824,Corporate
2815,2024,recovery,461046,818220.0,1027138,738,7,1,2024-02-15,1.7747036087505368,-0.7747036087505368,Retail
2816,2024,recovery,524521,493459.0,1028606,544,3,1,2024-02-15,0.9407802547467118,0.0592197452532882,Corporate
2818,2024,recovery,579089,777044.0,520410,540,1,1,2024-03-31,1.341838646563827,-0.341838646563827,Corporate
2819,2024,recovery,606583,128502.0,451594,592,5,1,2024-03-01,0.2118456995992304,0.7881543004007696,Retail
2820,2024,recovery,144828,383582.0,276215,735,4,1,2024-01-01,2.648534813710056,-1.648534813710056,Retail
2821,2024,recovery,898407,138116.0,555620,502,2,1,2024-03-31,0.1537343319898442,0.8462656680101558,Corporate
2823,2024,recovery,456241,835546.0,421870,584,4,1,2024-03-16,1.831369824281465,-0.8313698242814653,Retail
2824,2024,recovery,807254,368425.0,1195886,719,6,1,2024-01-16,0.4563929073129399,0.5436070926870601,Retail
2826,2024,recovery,385574,661371.0,419331,642,5,1,2024-03-31,1.7152894126678666,-0.7152894126678666,Retail
2827,2024,recovery,853340,104388.0,1042373,639,5,1,2024-01-31,0.1223287318067827,0.8776712681932173,Retail
2828,2024,recovery,141430,120091.0,356583,511,7,1,2024-03-16,0.8491197058615569,0.150880294138443,Retail
2829,2024,recovery,707198,483785.0,951131,505,4,1,2024-02-15,0.6840870590697372,0.3159129409302628,Retail
2830,2024,recovery,936255,814571.0,753964,688,2,1,2024-03-16,0.8700311346801887,0.1299688653198113,Corporate
2831,2024,recovery,899015,261015.0,842441,655,5,1,2024-03-16,0.2903344215613755,0.7096655784386245,Retail
2832,2024,recovery,371055,197422.0,1057050,737,7,1,2024-01-16,0.5320558946786864,0.4679441053213136,Retail
2834,2024,recovery,137455,443787.0,944057,539,4,1,2024-03-16,3.22859845040195,-2.22859845040195,Retail
2837,2024,recovery,897228,381450.0,582262,644,4,1,2024-02-15,0.4251427730744025,0.5748572269255975,Retail
2838,2024,recovery,870434,114265.0,1027492,613,1,1,2024-01-16,0.1312735945516834,0.8687264054483166,Corporate
2840,2024,recovery,202491,671898.0,816646,503,1,1,2024-01-01,3.3181622886943125,-2.3181622886943125,Corporate
2841,2024,recovery,948671,633740.0,902490,654,3,1,2024-03-01,0.6680292746378882,0.3319707253621118,Corporate
2842,2024,recovery,702260,643752.0,276810,691,7,1,2024-03-16,0.9166861276450318,0.0833138723549682,Retail
2843,2024,recovery,419115,609488.0,1065114,728,2,1,2024-01-31,1.4542261670424586,-0.4542261670424585,Corporate
2845,2024,recovery,975662,891480.0,741499,590,2,1,2024-03-16,0.9137180703973302,0.0862819296026697,Corporate
2846,2024,recovery,867876,681423.0,912680,559,2,1,2024-02-15,0.7851617051283823,0.2148382948716176,Corporate
2847,2024,recovery,909858,701425.0,815759,653,1,1,2024-03-16,0.7709170002352015,0.2290829997647985,Corporate
2848,2024,recovery,300839,848521.0,1027862,591,2,1,2024-03-16,2.8205152922327223,-1.8205152922327223,Corporate
2849,2024,recovery,877277,200073.0,635539,581,1,1,2024-03-16,0.2280613762813797,0.7719386237186202,Corporate
2850,2024,recovery,749166,463719.0,997293,547,2,1,2024-03-31,0.6189803061003837,0.3810196938996163,Corporate
2852,2024,recovery,912879,833941.0,1195895,734,2,1,2024-01-16,0.9135285180182696,0.0864714819817303,Corporate
2853,2024,recovery,604268,50796.0,573479,541,4,1,2024-03-16,0.0840620386980611,0.9159379613019388,Retail
2854,2024,recovery,274458,725870.0,450758,675,3,1,2024-03-31,2.6447398144707024,-1.6447398144707024,Corporate
2855,2024,recovery,176593,611392.0,481204,517,2,1,2024-01-01,3.462153086475681,-2.462153086475681,Corporate
2856,2024,recovery,422191,853096.0,1159998,515,1,1,2024-03-16,2.0206399473224206,-1.0206399473224206,Corporate
2857,2024,recovery,663229,787630.2639963542,973607,570,6,1,2024-03-16,1.1875690960382526,-0.1875690960382525,Retail
2859,2024,recovery,337012,186373.0,275714,564,7,1,2024-01-16,0.5530159163471924,0.4469840836528076,Retail
2860,2024,recovery,158527,127644.0,681793,694,2,1,2024-03-31,0.8051877598137857,0.1948122401862143,Corporate
2861,2024,recovery,946837,371416.0,373963,747,1,1,2024-01-31,0.3922702640475604,0.6077297359524396,Corporate
2863,2024,recovery,348492,543931.0,451894,708,5,1,2024-01-16,1.5608134476544655,-0.5608134476544655,Retail
2864,2024,recovery,965167,361908.0,479371,615,1,1,2024-03-16,0.3749693058299755,0.6250306941700244,Corporate
2865,2024,recovery,232192,904963.0,446818,714,2,1,2024-01-01,3.897477087927233,-2.8974770879272325,Corporate
2867,2024,recovery,206500,508910.0,283544,565,6,1,2024-01-16,2.464455205811138,-1.464455205811138,Retail
2868,2024,recovery,806625,210141.0,876182,511,7,1,2024-03-01,0.2605188284518828,0.7394811715481171,Retail
2871,2024,recovery,329297,219694.0,1027314,717,5,1,2024-03-01,0.6671606482901453,0.3328393517098547,Retail
2872,2024,recovery,629966,577175.0,427551,550,2,1,2024-03-31,0.9162002393779982,0.0837997606220017,Corporate
2873,2024,recovery,628513,308248.0,642810,542,4,1,2024-01-01,0.4904401340942828,0.5095598659057172,Retail
2874,2024,recovery,524504,152732.0,1176331,661,2,1,2024-03-31,0.2911932034836721,0.7088067965163278,Corporate
2875,2024,recovery,244818,653003.0,491626,693,3,1,2024-01-31,2.667299790048117,-1.6672997900481177,Corporate
2876,2024,recovery,413476,483400.0,852341,534,3,1,2024-01-16,1.1691125966198763,-0.1691125966198763,Corporate
2877,2024,recovery,921186,153541.0,924462,702,3,1,2024-02-15,0.1666775222376371,0.8333224777623629,Corporate
2878,2024,recovery,813729,556027.0,828637,533,1,1,2024-01-16,0.683307341879176,0.316692658120824,Corporate
2879,2024,recovery,510676,598195.0,264590,617,5,1,2024-01-31,1.1713787215377265,-0.1713787215377264,Retail
2881,2024,recovery,884313,109543.0,695353,584,6,1,2024-03-16,0.1238735606058036,0.8761264393941964,Retail
2882,2024,recovery,927266,711057.0,871852,579,5,1,2024-02-15,0.7668317397596807,0.2331682602403193,Retail
2883,2024,recovery,932834,803335.0,756091,695,7,1,2024-03-16,0.8611768010171156,0.1388231989828844,Retail
2884,2024,recovery,423904,432929.0,840341,562,3,1,2024-03-31,1.0212901977806297,-0.0212901977806296,Corporate
2885,2024,recovery,340763,502006.0,646062,563,6,1,2024-03-31,1.4731822410296893,-0.4731822410296893,Retail
2887,2024,recovery,222942,117519.0,888211,572,2,1,2024-03-31,0.5271281319805151,0.4728718680194849,Corporate
2888,2024,recovery,708976,515821.0,709322,621,3,1,2024-01-01,0.7275577734648282,0.2724422265351718,Corporate
2892,2024,recovery,708852,940952.0,1180011,626,7,1,2024-03-01,1.3274308318238504,-0.3274308318238503,Retail
2893,2024,recovery,378107,235378.0,475899,511,1,1,2024-02-15,0.6225169065899335,0.3774830934100665,Corporate
2894,2024,recovery,588594,654290.0,1165637,599,1,1,2024-02-15,1.111615137089403,-0.1116151370894029,Corporate
2895,2024,recovery,762448,863824.0,531104,638,4,1,2024-02-15,1.1329611986653516,-0.1329611986653516,Retail
2897,2024,recovery,136388,168159.0,412219,653,4,1,2024-03-01,1.2329457136991524,-0.2329457136991524,Retail
2898,2024,recovery,953707,93106.0,403665,640,6,1,2024-01-31,0.0976253713142506,0.9023746286857494,Retail
2899,2024,recovery,906575,655856.0,1165764,670,6,1,2024-01-01,0.7234437305242258,0.2765562694757741,Retail
2900,2024,recovery,800534,148934.0,326097,505,2,1,2024-03-31,0.1860433160865122,0.8139566839134877,Corporate
2902,2024,recovery,865962,569602.0,530562,581,7,1,2024-03-01,0.6577678928174677,0.3422321071825323,Retail
2903,2024,recovery,280813,462565.0,816550,708,6,1,2024-03-31,1.6472349926819627,-0.6472349926819627,Retail
2906,2024,recovery,212692,384993.0,457183,583,6,1,2024-03-16,1.81009628947022,-0.8100962894702199,Retail
2907,2024,recovery,910976,441845.0,386901,548,5,1,2024-03-31,0.4850237547421666,0.5149762452578334,Retail
2908,2024,recovery,376080,303074.0,667106,656,5,1,2024-01-16,0.8058764092746225,0.1941235907253775,Retail
2909,2024,recovery,178807,673421.0,345102,509,2,1,2024-03-31,3.766189243150436,-2.766189243150436,Corporate
2910,2024,recovery,474154,94539.0,786356,552,1,1,2024-01-16,0.199384588129595,0.800615411870405,Corporate
2912,2024,recovery,732897,805452.0,675614,557,7,1,2024-02-15,1.0989975398998768,-0.0989975398998768,Retail
2913,2024,recovery,695654,915008.0,576455,614,4,1,2024-03-16,1.3153205472835634,-0.3153205472835634,Retail
2914,2024,recovery,463031,485017.0,378874,633,3,1,2024-01-31,1.0474827819303676,-0.0474827819303675,Corporate
2915,2024,recovery,607619,190719.0,1001268,588,7,1,2024-03-01,0.3138792565736094,0.6861207434263905,Retail
2916,2024,recovery,826231,109440.0,1019033,509,1,1,2024-03-16,0.1324569036988445,0.8675430963011554,Corporate
2917,2024,recovery,779631,435350.0,939272,503,5,1,2024-03-16,0.5584051942521526,0.4415948057478474,Retail
2918,2024,recovery,157943,768759.0,1158976,548,5,1,2024-02-15,4.867319222757577,-3.867319222757577,Retail
2919,2024,recovery,796356,42783.0,917475,732,7,1,2024-01-31,0.0537234603619486,0.9462765396380514,Retail
2920,2024,recovery,428391,716438.0,344382,729,6,1,2024-01-31,1.6723927440118955,-0.6723927440118957,Retail
2925,2024,recovery,251343,382982.0,427593,670,6,1,2024-03-31,1.5237424555288988,-0.5237424555288988,Retail
2927,2024,recovery,544912,144648.0,1102660,629,1,1,2024-03-31,0.2654520362920985,0.7345479637079015,Corporate
2928,2024,recovery,146546,710861.0,876146,562,4,1,2024-01-01,4.850770406561762,-3.850770406561762,Retail
2929,2024,recovery,685422,272140.0,1141187,587,2,1,2024-01-16,0.39704007166388,0.60295992833612,Corporate
2930,2024,recovery,560287,218155.0,756036,743,6,1,2024-03-01,0.3893629514873627,0.6106370485126373,Retail
2931,2024,recovery,193789,23796.0,1168560,503,7,1,2024-03-16,0.1227933474036194,0.8772066525963806,Retail
2932,2024,recovery,756627,617227.0,1079588,729,1,1,2024-02-15,0.8157612667800647,0.1842387332199353,Corporate
2933,2024,recovery,634228,917004.0,330218,679,2,1,2024-03-01,1.445858587132703,-0.445858587132703,Corporate
2934,2024,recovery,218090,84124.0,1083670,681,5,1,2024-01-31,0.3857306616534458,0.6142693383465542,Retail
2936,2024,recovery,783297,401292.0,735679,590,1,1,2024-02-15,0.5123114221042593,0.4876885778957407,Corporate
2937,2024,recovery,150581,696055.0,1045962,645,3,1,2024-01-31,4.622462329244725,-3.622462329244725,Corporate
2938,2024,recovery,203722,194561.0,214433,538,3,1,2024-01-16,0.9550318571386496,0.0449681428613503,Corporate
2939,2024,recovery,847405,572688.0,1166930,645,3,1,2024-01-31,0.6758138080374791,0.3241861919625208,Corporate
2940,2024,recovery,441140,271628.0,614147,609,3,1,2024-01-16,0.615741034592193,0.384258965407807,Corporate
2941,2024,recovery,298482,220307.0,573516,738,2,1,2024-03-16,0.7380914091972045,0.2619085908027955,Corporate
2942,2024,recovery,106088,67119.0,1009681,724,1,1,2024-03-16,0.632672875348767,0.3673271246512329,Corporate
2946,2024,recovery,763582,675411.0,432850,509,7,1,2024-03-31,0.8845297558088064,0.1154702441911935,Retail
2948,2024,recovery,357061,668560.0,661929,538,3,1,2024-03-31,1.8723971534275656,-0.8723971534275656,Corporate
2949,2024,recovery,455183,661273.0,615734,573,3,1,2024-03-31,1.4527629546797662,-0.4527629546797662,Corporate
2950,2024,recovery,117942,753208.0,728188,696,6,1,2024-03-16,6.38625765206627,-5.38625765206627,Retail
2951,2024,recovery,476304,929808.0,767213,511,5,1,2024-03-31,1.95213141187141,-0.95213141187141,Retail
2956,2024,recovery,987655,167870.0,467093,600,5,1,2024-01-31,0.1699682581468225,0.8300317418531775,Retail
2958,2024,recovery,629885,148138.0,1127872,519,6,1,2024-01-31,0.2351826126991435,0.7648173873008565,Retail
2959,2024,recovery,697330,163867.0,692351,721,7,1,2024-03-01,0.234992041070942,0.7650079589290579,Retail
2960,2024,recovery,719042,425448.0,745362,655,1,1,2024-02-15,0.5916872727879595,0.4083127272120405,Corporate
2961,2024,recovery,240401,661899.0,1176054,614,4,1,2024-03-16,2.7533121742422035,-1.7533121742422035,Retail
2963,2024,recovery,794873,571321.0,712470,733,3,1,2024-01-31,0.718757587690109,0.281242412309891,Corporate
2966,2024,recovery,389112,448681.0,834388,616,3,1,2024-01-16,1.153089598881556,-0.1530895988815559,Corporate
2967,2024,recovery,376772,398809.0,244329,720,7,1,2024-03-31,1.058488953531579,-0.0584889535315786,Retail
2968,2024,recovery,870602,863599.0,230949,724,5,1,2024-03-31,0.9919561406934512,0.0080438593065488,Retail
2969,2024,recovery,909423,895794.0,772842,564,6,1,2024-01-01,0.98501357454122,0.0149864254587799,Retail
2970,2024,recovery,980570,860210.0,246935,721,3,1,2024-02-15,0.8772550659310401,0.1227449340689599,Corporate
2971,2024,recovery,307156,423761.0,442893,630,1,1,2024-01-01,1.379627941502038,-0.379627941502038,Corporate
2973,2024,recovery,475796,860195.0,754481,726,5,1,2024-03-16,1.8079071702998764,-0.8079071702998764,Retail
2974,2024,recovery,908344,755002.0,1185545,662,4,1,2024-03-31,0.83118510167954,0.16881489832046,Retail
2975,2024,recovery,621631,282641.0,222073,617,6,1,2024-02-15,0.4546764881416789,0.5453235118583211,Retail
2976,2024,recovery,540475,387212.0,1113765,597,3,1,2024-02-15,0.7164290670243767,0.2835709329756233,Corporate
2977,2024,recovery,669390,758257.0,246221,530,6,1,2024-01-16,1.1327581828231674,-0.1327581828231674,Retail
2980,2024,recovery,526833,817505.0,730276,529,5,1,2024-02-15,1.5517346103983616,-0.5517346103983616,Retail
2982,2024,recovery,999686,804455.0,735981,640,3,1,2024-01-31,0.8047076782109582,0.1952923217890417,Corporate
2985,2024,recovery,454818,906121.0,245197,567,7,1,2024-03-01,1.9922716339282969,-0.9922716339282966,Retail
2986,2024,recovery,764573,410233.0,1182122,658,6,1,2024-03-01,0.5365517746506874,0.4634482253493126,Retail
2987,2024,recovery,841738,872719.0,1005782,638,5,1,2024-01-16,1.036805989512176,-0.0368059895121759,Retail
2988,2024,recovery,806168,551629.0,576030,546,2,1,2024-03-31,0.6842606007680782,0.3157393992319218,Corporate
2990,2024,recovery,621384,627214.0,215451,595,7,1,2024-03-16,1.0093822821315,-0.0093822821314999,Retail
2991,2024,recovery,564193,237670.0,548355,645,4,1,2024-02-15,0.4212565558239822,0.5787434441760178,Retail
2992,2024,recovery,767527,413308.0,259070,600,4,1,2024-03-01,0.5384931083857636,0.4615068916142364,Retail
2993,2024,recovery,769902,113220.0,614053,702,4,1,2024-03-31,0.1470576774706391,0.8529423225293609,Retail
2994,2024,recovery,884419,551391.0,492469,615,5,1,2024-01-16,0.623449971110978,0.376550028889022,Retail
2995,2024,recovery,297675,614925.0,797915,698,5,1,2024-02-15,2.0657596371882088,-1.0657596371882088,Retail
2996,2024,recovery,224628,871554.0,221185,632,6,1,2024-03-31,3.8799882472354295,-2.879988247235429,Retail
2997,2024,recovery,798734,99918.0,312586,506,7,1,2024-03-31,0.1250954635711012,0.8749045364288988,Retail
2998,2024,recovery,844092,827958.0,860247,686,6,1,2024-02-15,0.9808859697758064,0.0191140302241935,Retail
2999,2024,recovery,693170,833973.0,848776,673,3,1,2024-03-31,1.2031291025289612,-0.2031291025289612,Corporate
3000,2024,recovery,137126,553635.0,1024851,646,6,1,2024-03-16,4.037418140979828,-3.0374181409798284,Retail
3001,2024,recovery,229471,932574.0,354307,712,6,1,2024-03-31,4.064016803866283,-3.0640168038662834,Retail
3005,2024,recovery,212882,913926.0,450180,551,7,1,2024-03-01,4.29311073740382,-3.29311073740382,Retail
3007,2024,recovery,907361,71086.0,980695,577,3,1,2024-01-31,0.0783436801890317,0.9216563198109684,Corporate
3010,2024,recovery,425786,27898.0,567763,714,2,1,2024-01-01,0.0655211773050311,0.9344788226949688,Corporate
3011,2024,recovery,909903,915246.0,432125,533,5,1,2024-03-16,1.0058720544937207,-0.0058720544937207,Retail
3013,2024,recovery,551164,539824.0,1156239,678,1,1,2024-01-31,0.9794253615983628,0.0205746384016373,Corporate
3014,2024,recovery,965020,675473.0,996504,668,1,1,2024-03-01,0.6999575138339101,0.3000424861660898,Corporate
3015,2024,recovery,683184,586961.0,943206,658,4,1,2024-01-31,0.8591550738893182,0.1408449261106817,Retail
3016,2024,recovery,958089,248682.0,798766,724,4,1,2024-01-31,0.2595604374958902,0.7404395625041098,Retail
3017,2024,recovery,977163,48093.0,1091971,726,3,1,2024-03-01,0.0492169678958372,0.9507830321041628,Corporate
3018,2024,recovery,670108,903131.0,202754,726,6,1,2024-01-16,1.3477394688617357,-0.3477394688617357,Retail
3022,2024,recovery,938361,183062.0,723356,616,5,1,2024-02-15,0.1950869654642509,0.804913034535749,Retail
3023,2024,recovery,965451,886204.0,739083,678,5,1,2024-03-16,0.9179171185280248,0.0820828814719752,Retail
3024,2024,recovery,792439,171562.0,785856,570,3,1,2024-01-31,0.2164986831793993,0.7835013168206006,Corporate
3026,2024,recovery,412544,393502.0,509421,734,1,1,2024-03-16,0.9538424992243252,0.0461575007756748,Corporate
3027,2024,recovery,611500,286978.0,1098316,703,6,1,2024-01-01,0.4693017170891251,0.5306982829108748,Retail
3028,2024,recovery,721443,285870.0,247369,675,5,1,2024-01-16,0.3962475205941426,0.6037524794058574,Retail
3031,2024,recovery,170793,693841.0,842346,571,4,1,2024-01-16,4.062467431335008,-3.0624674313350075,Retail
3032,2024,recovery,404608,605179.0,520996,634,1,1,2024-03-31,1.495716841980386,-0.4957168419803859,Corporate
3033,2024,recovery,861733,362625.0,325640,726,5,1,2024-02-15,0.4208089976825768,0.5791910023174232,Retail
3035,2024,recovery,642118,722154.0,400675,700,1,1,2024-01-31,1.1246437570664582,-0.1246437570664582,Corporate
3036,2024,recovery,894420,194999.0,804035,668,2,1,2024-03-16,0.2180172625835737,0.7819827374164263,Corporate
3038,2024,recovery,148500,708601.0,835834,545,1,1,2024-03-16,4.771723905723905,-3.771723905723906,Corporate
3040,2024,recovery,870833,482759.0,889701,699,6,1,2024-03-16,0.554364614110857,0.445635385889143,Retail
3041,2024,recovery,495803,516644.0,220966,670,6,1,2024-01-31,1.0420348404507436,-0.0420348404507435,Retail
3042,2024,recovery,250651,65428.0,494431,712,5,1,2024-03-01,0.2610322719638062,0.7389677280361937,Retail
3043,2024,recovery,994277,912503.0,435417,684,1,1,2024-03-16,0.9177553136600766,0.0822446863399234,Corporate
3044,2024,recovery,659086,246316.0,828162,525,7,1,2024-03-31,0.3737236111827591,0.6262763888172409,Retail
3047,2024,recovery,407678,450282.0,531988,560,6,1,2024-03-01,1.1045040448589327,-0.1045040448589327,Retail
3048,2024,recovery,937340,773765.0,258323,716,2,1,2024-03-16,0.8254902169970342,0.1745097830029658,Corporate
3049,2024,recovery,311648,498706.0,910574,697,5,1,2024-01-31,1.6002220453845364,-0.6002220453845364,Retail
3050,2024,recovery,145099,255010.0,446528,553,5,1,2024-03-01,1.7574897139194618,-0.7574897139194618,Retail
3051,2024,recovery,674656,633595.0,500821,508,7,1,2024-03-01,0.9391378717450078,0.0608621282549921,Retail
3052,2024,recovery,624209,666499.0,694807,708,7,1,2024-03-01,1.0677497440761028,-0.0677497440761027,Retail
3053,2024,recovery,579221,606660.0,978752,545,1,1,2024-03-31,1.0473722465173052,-0.0473722465173052,Corporate
3056,2024,recovery,889649,175636.0,1061062,662,7,1,2024-02-15,0.1974216797860729,0.802578320213927,Retail
3059,2024,recovery,282277,712731.0,868165,510,6,1,2024-01-31,2.5249347272360128,-1.5249347272360128,Retail
3060,2024,recovery,806691,788396.0,279569,523,7,1,2024-01-16,0.977320932054529,0.022679067945471,Retail
3061,2024,recovery,137487,868098.0,675634,630,2,1,2024-01-01,6.31403696349473,-5.31403696349473,Corporate
3062,2024,recovery,553218,918300.0,766755,685,1,1,2024-01-16,1.6599242974740518,-0.6599242974740518,Corporate
3063,2024,recovery,851309,448062.0,807231,621,2,1,2024-03-31,0.5263212300116644,0.4736787699883356,Corporate
3064,2024,recovery,670417,78407.0,1161758,562,1,1,2024-03-01,0.1169525832429666,0.8830474167570334,Corporate
3065,2024,recovery,491313,593645.0,1074323,610,1,1,2024-03-31,1.2082827036939792,-0.2082827036939791,Corporate
3066,2024,recovery,867111,641014.0,849069,525,7,1,2024-03-31,0.7392525293762852,0.2607474706237148,Retail
3068,2024,recovery,298554,226776.0,979467,561,6,1,2024-03-16,0.7595811812938363,0.2404188187061636,Retail
3070,2024,recovery,649653,513441.0,1034640,601,4,1,2024-03-16,0.790331146011794,0.209668853988206,Retail
3071,2024,recovery,395843,942887.0,490682,698,5,1,2024-03-31,2.381972145522341,-1.381972145522341,Retail
3072,2024,recovery,963143,629897.0,856276,568,4,1,2024-01-16,0.6540015345592503,0.3459984654407497,Retail
3073,2024,recovery,585750,311575.0,891437,609,3,1,2024-03-16,0.531924882629108,0.468075117370892,Corporate
3074,2024,recovery,522768,722969.0,807230,566,6,1,2024-02-15,1.382963379548863,-0.3829633795488629,Retail
3076,2024,recovery,348093,795427.0,935640,513,3,1,2024-01-31,2.2850990970803777,-1.2850990970803775,Corporate
3077,2024,recovery,532566,144458.0,937077,544,5,1,2024-01-31,0.271249009512436,0.728750990487564,Retail
3079,2024,recovery,593622,668180.0,717863,557,2,1,2024-02-15,1.125598444801574,-0.1255984448015741,Corporate
3080,2024,recovery,182071,62412.0,795067,504,7,1,2024-03-01,0.3427893514068687,0.6572106485931313,Retail
3082,2024,recovery,746868,941405.0,417320,730,1,1,2024-02-15,1.2604703910195645,-0.2604703910195642,Corporate
3083,2024,recovery,481640,145185.0,810025,524,5,1,2024-03-16,0.3014388339838884,0.6985611660161116,Retail
3090,2024,recovery,292863,924654.0,677516,687,3,1,2024-03-31,3.157291976111697,-2.157291976111697,Corporate
3092,2024,recovery,658350,20203.0,562756,600,6,1,2024-01-16,0.0306873243715349,0.9693126756284652,Retail
3093,2024,recovery,283688,182935.0,556001,737,5,1,2024-02-15,0.6448457460308508,0.3551542539691492,Retail
3096,2024,recovery,583321,451108.0,315623,708,4,1,2024-03-31,0.7733443507091293,0.2266556492908706,Retail
3097,2024,recovery,165638,686196.0,480681,662,1,1,2024-03-16,4.142745022277497,-3.142745022277497,Corporate
3098,2024,recovery,813182,617418.0,360349,667,4,1,2024-01-31,0.7592617642790913,0.2407382357209087,Retail
3100,2024,recovery,853020,834324.0,417524,684,4,1,2024-03-31,0.9780825771963144,0.0219174228036856,Retail
